in_id,query,answers_text,answers_count
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",амбиции,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","типизация и унификация, исключ",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",директивные решения,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",научиться считать полную себес,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",убедить в безопасности техноло,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",решить вопрос с подготовкой и,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",система мотивации,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",внутренняя интеграция,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",развитие российской уранодобыч,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","строить э/б всегда,",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",быть гибким и исходить из зада,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","кадры, серийный блок, меньше б",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",изменение отношения.,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",1. цифровизация рутины,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",уровень подготовки,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",цифровизация рутины,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",сократить количество процедур,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",нанять корейского/китайского т,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",наращивание мощностей строител,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",кратное увеличение производите,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","сократить бюрократизм, издержк",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",профессионалы,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",серийное проектирование,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",кадры развивать,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",улучшить междивизианальное вза,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",1. выход на новые рынки и прод,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","замыкание ятц, решение проблем",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","типизация, проектное управлени",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",серийность,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",водород,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",влияние на продвижение вопроса,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",типизация и снижение стоимости,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",кадровые,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",квалифицированные кадры во все,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",- дебюрократизация,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",цифровизация,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",решение вопроса с себестоимост,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",в основном должны быть решены,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","наука, кадры, компетенции, раз",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",развитие минерально-сырьевой б,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",отменить конкурсные процедуры,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","знания, компетенции, опыт, кул",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",сократить сроки протекания про,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",чёткая внутриотраслевая коопер,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","мини аэс, оят",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",сбалансированный ятц,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","типовой блок, стандартное обор",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",актиниды и стоимость 1квт на р,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",создание эффективной системы т,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",технологические решения на все,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",развитие технологий обращения,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",отмена внутри отрасли,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",решить вопрос с оят,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",фокус на типизацию и модульнос,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",отмена конкурсных процедур в а,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","1.довести ""сырые"" проекты ввэр",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",убрать зарегулированность,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",поставить правильные техническ,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",квалифицированные кадры на все,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","кадры, закупки, планирование!!",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","развитие людей, цифровизация,",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","прорывная наука, безусловная б",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","следовать базовой стратегии, с",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",взять сильного спеца по коммун,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",снижение себестоимости,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",эффективность и кадры,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",сроки и стоимость,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",квалифицированные кадры,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",актиниды,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?","фокусировка на привлечение, мо",1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",привлечение экспертов из разны,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",всеобщая мобилизация,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",детальная операционализация ст,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",стоимость и срок. зятц внедрен,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",сохранить и приумножить компет,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",отмена конкурсных процедур вну,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",своевременность и эффективност,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",единый цифровой процесс: требо,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",развитие новых продуктов,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",исключение проявления коррупци,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",1. типизация и унификация - сн,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",сделать ростехнадзор бизнесори,1.0
3230.0,"Какие задачи должны быть решены внутри отрасли, чтобы реализовать изложенную в докладе стратегию развития атомной энергетики в России?",научные задачи в части:,1.0
324.0,Как началось ваше утро?,утро началось отлично,1.0
324.0,Как началось ваше утро?,"с осознания, что выходных нет третью неделю(",1.0
324.0,Как началось ваше утро?,классно,1.0
324.0,Как началось ваше утро?,удаленка,1.0
324.0,Как началось ваше утро?,супер,1.0
324.0,Как началось ваше утро?,отлчино,1.0
324.0,Как началось ваше утро?,идите все в лес!,1.0
324.0,Как началось ваше утро?,супер,1.0
324.0,Как началось ваше утро?,город,1.0
324.0,Как началось ваше утро?,с разговора с алисой о смысле жизни,1.0
324.0,Как началось ваше утро?,продуктивно,1.0
324.0,Как началось ваше утро?,россия,1.0
324.0,Как началось ваше утро?,"сегодня понедельник, утро начинается с забот",1.0
324.0,Как началось ваше утро?,шикарно,1.0
324.0,Как началось ваше утро?,всё супер,1.0
324.0,Как началось ваше утро?,турник,1.0
324.0,Как началось ваше утро?,класно,1.0
324.0,Как началось ваше утро?,великолепно,1.0
324.0,Как началось ваше утро?,замечательно,1.0
324.0,Как началось ваше утро?,работа,1.0
324.0,Как началось ваше утро?,"сгори в аду, ии",1.0
324.0,Как началось ваше утро?,завтрак,1.0
324.0,Как началось ваше утро?,"с сообщения коллеги о том, что появилась неотложная задача.",1.0
324.0,Как началось ваше утро?,гуд,1.0
324.0,Как началось ваше утро?,душ,1.0
324.0,Как началось ваше утро?,зарядка,1.0
324.0,Как началось ваше утро?,niou,1.0
324.0,Как началось ваше утро?,кофе с молоком,1.0
324.0,Как началось ваше утро?,зачем вам это знать,1.0
324.0,Как началось ваше утро?,пробежка,1.0
324.0,Как началось ваше утро?,123,1.0
324.0,Как началось ваше утро?,прекрасно,1.0
324.0,Как началось ваше утро?,дружелюбно,1.0
324.0,Как началось ваше утро?,хорошо,1.0
324.0,Как началось ваше утро?,"что за вопрос, конечно же прекрасно",1.0
324.0,Как началось ваше утро?,на пятерочку,1.0
324.0,Как началось ваше утро?,москва,1.0
324.0,Как началось ваше утро?,отлично,1.0
324.0,Как началось ваше утро?,расслабляющая ванна после пробежки,1.0
324.0,Как началось ваше утро?,это личное,1.0
324.0,Как началось ваше утро?,супер,1.0
324.0,Как началось ваше утро?,задачи,1.0
324.0,Как началось ваше утро?,харашо,1.0
324.0,Как началось ваше утро?,интерес,1.0
324.0,Как началось ваше утро?,просто великолепно,1.0
324.0,Как началось ваше утро?,авто,1.0
324.0,Как началось ваше утро?,отлично,1.0
324.0,Как началось ваше утро?,its amazing,1.0
324.0,Как началось ваше утро?,отвратительно,1.0
324.0,Как началось ваше утро?,бодро,1.0
324.0,Как началось ваше утро?,приемлемо,1.0
324.0,Как началось ваше утро?,проверка,1.0
324.0,Как началось ваше утро?,скайп,1.0
324.0,Как началось ваше утро?,сонно,1.0
324.0,Как началось ваше утро?,не хочу отвечать,1.0
324.0,Как началось ваше утро?,снова на работу,1.0
324.0,Как началось ваше утро?,норм,1.0
3277.0,Что вас поддерживает сейчас?,test,1.0
3277.0,Что вас поддерживает сейчас?,test,1.0
3277.0,Что вас поддерживает сейчас?,команда,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,единомышленники,1.0
3277.0,Что вас поддерживает сейчас?,объём и загрузка работой,1.0
3277.0,Что вас поддерживает сейчас?,музыка и новые программы,1.0
3277.0,Что вас поддерживает сейчас?,здравый ум,1.0
3277.0,Что вас поддерживает сейчас?,спорт,1.0
3277.0,Что вас поддерживает сейчас?,коллеги,1.0
3277.0,Что вас поддерживает сейчас?,работа,1.0
3277.0,Что вас поддерживает сейчас?,команда,1.0
3277.0,Что вас поддерживает сейчас?,поддержка руководителя,1.0
3277.0,Что вас поддерживает сейчас?,способность к изменениям,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,"спорт, семья",1.0
3277.0,Что вас поддерживает сейчас?,дети,1.0
3277.0,Что вас поддерживает сейчас?,вера в светлое будущее,1.0
3277.0,Что вас поддерживает сейчас?,моя команда,1.0
3277.0,Что вас поддерживает сейчас?,тренировки,1.0
3277.0,Что вас поддерживает сейчас?,руководитель,1.0
3277.0,Что вас поддерживает сейчас?,общение с коллегами,1.0
3277.0,Что вас поддерживает сейчас?,всё уже…,1.0
3277.0,Что вас поддерживает сейчас?,вебинары на актуальные темы,1.0
3277.0,Что вас поддерживает сейчас?,положительные эмоции,1.0
3277.0,Что вас поддерживает сейчас?,интересная рабочая задача,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,проекты академии,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,коллеги,1.0
3277.0,Что вас поддерживает сейчас?,кофе,1.0
3277.0,Что вас поддерживает сейчас?,желание личностного роста,1.0
3277.0,Что вас поддерживает сейчас?,психолог,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,ничего,1.0
3277.0,Что вас поддерживает сейчас?,уверенность в наличие работы,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,"спорт, друзья, любовь",1.0
3277.0,Что вас поддерживает сейчас?,дом,1.0
3277.0,Что вас поддерживает сейчас?,гд академии,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,весна скоро,1.0
3277.0,Что вас поддерживает сейчас?,"семья, коллеги, работа",1.0
3277.0,Что вас поддерживает сейчас?,интересные рабочие задачи,1.0
3277.0,Что вас поддерживает сейчас?,магний,1.0
3277.0,Что вас поддерживает сейчас?,отраслевые задачи важнее локал,1.0
3277.0,Что вас поддерживает сейчас?,вера в стабильность гк,1.0
3277.0,Что вас поддерживает сейчас?,лекарства,1.0
3277.0,Что вас поддерживает сейчас?,вера в росатом,1.0
3277.0,Что вас поддерживает сейчас?,близкие,1.0
3277.0,Что вас поддерживает сейчас?,неформальное общение,1.0
3277.0,Что вас поддерживает сейчас?,друзья,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,оптимизм,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,психолог,1.0
3277.0,Что вас поддерживает сейчас?,хорошее настроение родителей,1.0
3277.0,Что вас поддерживает сейчас?,самоконтроль,1.0
3277.0,Что вас поддерживает сейчас?,антидепрессанты,1.0
3277.0,Что вас поддерживает сейчас?,спорт,1.0
3277.0,Что вас поддерживает сейчас?,работа,1.0
3277.0,Что вас поддерживает сейчас?,танцы,1.0
3277.0,Что вас поддерживает сейчас?,интерес,1.0
3277.0,Что вас поддерживает сейчас?,коллеги,1.0
3277.0,Что вас поддерживает сейчас?,"вера, философия, политэкономия",1.0
3277.0,Что вас поддерживает сейчас?,друзья и семья,1.0
3277.0,Что вас поддерживает сейчас?,медитация,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,вера в лучшее,1.0
3277.0,Что вас поддерживает сейчас?,семья и работа,1.0
3277.0,Что вас поддерживает сейчас?,семья и работа,1.0
3277.0,Что вас поддерживает сейчас?,"руководитель, близкие, забота",1.0
3277.0,Что вас поддерживает сейчас?,хобби,1.0
3277.0,Что вас поддерживает сейчас?,вкусная еда,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,команда,1.0
3277.0,Что вас поддерживает сейчас?,руководитель,1.0
3277.0,Что вас поддерживает сейчас?,адекватные люди,1.0
3277.0,Что вас поддерживает сейчас?,весна,1.0
3277.0,Что вас поддерживает сейчас?,вера в разум людей,1.0
3277.0,Что вас поддерживает сейчас?,команда,1.0
3277.0,Что вас поддерживает сейчас?,моя семья,1.0
3277.0,Что вас поддерживает сейчас?,"семья, коллеги, работа",1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,забота,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,близкие,1.0
3277.0,Что вас поддерживает сейчас?,"семья, спорт, смена обстановки",1.0
3277.0,Что вас поддерживает сейчас?,семья и работа,1.0
3277.0,Что вас поддерживает сейчас?,родные и близкие,1.0
3277.0,Что вас поддерживает сейчас?,ничего,1.0
3277.0,Что вас поддерживает сейчас?,стабильность росатома,1.0
3277.0,Что вас поддерживает сейчас?,профессиональные вызовы,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,здравый смысл,1.0
3277.0,Что вас поддерживает сейчас?,юмор,1.0
3277.0,Что вас поддерживает сейчас?,искусство,1.0
3277.0,Что вас поддерживает сейчас?,цели,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,спорт,1.0
3277.0,Что вас поддерживает сейчас?,работа,1.0
3277.0,Что вас поддерживает сейчас?,коллеги,1.0
3277.0,Что вас поддерживает сейчас?,даже не знаю теперь,1.0
3277.0,Что вас поддерживает сейчас?,муж,1.0
3277.0,Что вас поддерживает сейчас?,вера в лучшее,1.0
3277.0,Что вас поддерживает сейчас?,у меня есть работа,1.0
3277.0,Что вас поддерживает сейчас?,вера в светлое будущее,1.0
3277.0,Что вас поддерживает сейчас?,близкий человек,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,здравый смысл,1.0
3277.0,Что вас поддерживает сейчас?,русский дух!!!!,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,команда,1.0
3277.0,Что вас поддерживает сейчас?,"понимание, любовь, аккуратност",1.0
3277.0,Что вас поддерживает сейчас?,разговоры с близкими,1.0
3277.0,Что вас поддерживает сейчас?,изучение языков,1.0
3277.0,Что вас поддерживает сейчас?,разумные решения в прошлом,1.0
3277.0,Что вас поддерживает сейчас?,"родные люди, любимые занятия",1.0
3277.0,Что вас поддерживает сейчас?,дружный коллектив,1.0
3277.0,Что вас поддерживает сейчас?,семья,1.0
3277.0,Что вас поддерживает сейчас?,работа,1.0
3277.0,Что вас поддерживает сейчас?,коллектив,1.0
3277.0,Что вас поддерживает сейчас?,команда,1.0
3277.0,Что вас поддерживает сейчас?,любимый,1.0
3277.0,Что вас поддерживает сейчас?,юля ужакина,1.0
3277.0,Что вас поддерживает сейчас?,психотерапия,1.0
3277.0,Что вас поддерживает сейчас?,руководитель,1.0
3277.0,Что вас поддерживает сейчас?,разрешить не бежать,1.0
3277.0,Что вас поддерживает сейчас?,люди,1.0
3277.0,Что вас поддерживает сейчас?,коллектив,1.0
3277.0,Что вас поддерживает сейчас?,развитая сеть проф.контактов,1.0
3277.0,Что вас поддерживает сейчас?,новопассит,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",test,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",индексация зп,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",соблюдать нейтральную позицию,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",кроссфункциональное взаимодейс,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",четкая постановка задач,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",поддерживать друг друга,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",общий обзор рисков,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",положительные эмоции,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?","индексация зп, процессы",1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",эмоциональные,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",выстроить процессы,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?","фокус на ""порядок в доме""",1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",психологическая помощь,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",количество сотрудников,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",человеческое отношения к др др,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?",наладить процессы,1.0
3278.0,"Какие условия в Академии нужно создать, чтобы задуманное сбылось?","проредить проекты, фокусировка",1.0
